Document_ID,Source,Publication_Year,Page_Number,Chunk_ID,Language,Chunk_Text
WHO_Antenatal_Care_2016.pdf,WHO,2016,132,WHO_Antenatal_Care_2016.pdf_132_1,English,"WHO recommendations on antenatal care for a positive pregnancy experience
114
Type of 
intervention
Recommendation
Type of 
recommendation
Eight scheduled ANC contacts 
(weeks of gestation)
1
2
3
4
5
6
7
8
(12 
weeks)
(20 
weeks)
(26 
weeks)
(30 
weeks)
(34 
weeks)
(36 
weeks)
(38 
weeks)
(40 
weeks)
Tetanus toxoid 
vaccination
C.5: Tetanus toxoid vaccination is recommended for all pregnant 
women, depending on previous tetanus vaccination exposure, to 
prevent neonatal mortality from tetanus.y
Recommended
X
Malaria 
prevention: 
Intermittent 
preventive 
treatment in 
pregnancy (IPTp)
C.6: In malaria-endemic areas in Africa, intermittent preventive 
treatment with sulfadoxine-pyrimethamine (IPTp-SP) is 
recommended for all pregnant women. Dosing should start in the 
second trimester, and doses should be given at least one month apart, 
with the objective of ensuring that at least three doses are received.z
Context-specific 
recommendation
X
(13 
weeks)
X
X
X
X
X
Pre-exposure 
prophylaxis for 
HIV prevention
C.7: Oral pre-exposure prophylaxis (PrEP) containing tenofovir 
disoproxil fumarate (TDF) should be offered as an additional 
prevention choice for pregnant women at substantia"
WHO_Antenatal_Care_2016.pdf,WHO,2016,132,WHO_Antenatal_Care_2016.pdf_132_2,English,"xis for 
HIV prevention
C.7: Oral pre-exposure prophylaxis (PrEP) containing tenofovir 
disoproxil fumarate (TDF) should be offered as an additional 
prevention choice for pregnant women at substantial risk of HIV 
infection as part of combination prevention approaches.aa
Context-specific 
recommendation
X
D. Interventions for common physiological symptoms
Nausea and 
vomiting
D.1: Ginger, chamomile, vitamin B6 and/or acupuncture are 
recommended for the relief of nausea in early pregnancy, based on a 
woman’s preferences and available options.
Recommended
X
X
X
Heartburn
D.2: Advice on diet and lifestyle is recommended to prevent and 
relieve heartburn in pregnancy. Antacid preparations can be used to 
women with troublesome symptoms that are not relieved by lifestyle 
modification.
Recommended
X
X
X
X
X
X
X
X
y.	
This recommendation is consistent with the 2006 WHO guideline on Maternal immunization against tetanus (134). The dosing schedule depends on the previous tetanus vaccination exposure; please refer to 
Recommendation C.5 for details.
z.	
Integrated from the 2015 WHO publication Guidelines for the treatment of malaria, which also states: “WHO recommends that, in areas of m"
WHO_Antenatal_Care_2016.pdf,WHO,2016,132,WHO_Antenatal_Care_2016.pdf_132_3,English,"exposure; please refer to 
Recommendation C.5 for details.
z.	
Integrated from the 2015 WHO publication Guidelines for the treatment of malaria, which also states: “WHO recommends that, in areas of moderate-to-high malaria transmission of Africa, IPTp-SP be given to 
all pregnant women at each scheduled antenatal care visit, starting as early as possible in the second trimester, provided that the doses of SP are given at least 1 month apart. WHO recommends a package of 
interventions for preventing malaria during pregnancy, which includes promotion and use of insecticide-treated nets, as well as IPTp-SP” (153). To ensure that pregnant women in endemic areas start IPTp-SP as 
early as possible in the second trimester, policy-makers should ensure health system contact with women at 13 weeks of gestation.
aa.	 Integrated from the 2015 WHO publication Guideline on when to start antiretroviral therapy and on pre-exposure prophylaxis for HIV (99). Substantial risk of HIV infection is defined by an incidence of HIV infection in 
the absence of PrEP that is sufficiently high (> 3% incidence) to make offering PrEP potentially cost-saving (or cost–effective). Offering PrEP to people at subs"
WHO_Antenatal_Care_2016.pdf,WHO,2016,132,WHO_Antenatal_Care_2016.pdf_132_4,English,"d by an incidence of HIV infection in 
the absence of PrEP that is sufficiently high (> 3% incidence) to make offering PrEP potentially cost-saving (or cost–effective). Offering PrEP to people at substantial risk of HIV infection maximizes the benefits 
relative to the risks and costs."
WHO_Antenatal_Care_2016.pdf,WHO,2016,133,WHO_Antenatal_Care_2016.pdf_133_1,English,"115
Chapter 4. Implementation of the ANC guideline and recommendations
Type of 
intervention
Recommendation
Type of 
recommendation
Eight scheduled ANC contacts 
(weeks of gestation)
1
2
3
4
5
6
7
8
(12 
weeks)
(20 
weeks)
(26 
weeks)
(30 
weeks)
(34 
weeks)
(36 
weeks)
(38 
weeks)
(40 
weeks)
Leg cramps
D.3: Magnesium, calcium or non-pharmacological treatment options 
can be used for the relief of leg cramps in pregnancy, based on a 
woman’s preferences and available options.
Recommended
X
X
X
X
X
X
X
X
Low back and 
pelvic pain
D.4: Regular exercise throughout pregnancy is recommended to 
prevent low back and pelvic pain. There are a number of different 
treatment options that can be used, such as physiotherapy, support 
belts and acupuncture, based on a woman’s preferences and available 
options.
Recommended
X
X
X
X
X
X
X
X
Constipation
D.5: Wheat bran or other fibre supplements can be used to relieve 
constipation in pregnancy if the condition fails to respond to dietary 
modification, based on a woman’s preferences and available options.
Recommended
X
X
X
X
X
X
X
X
Varicose veins and 
oedema
D.6: Non-pharmacological options, such as compression stockings, 
leg elevation and wa"
WHO_Antenatal_Care_2016.pdf,WHO,2016,133,WHO_Antenatal_Care_2016.pdf_133_2,English,"ion, based on a woman’s preferences and available options.
Recommended
X
X
X
X
X
X
X
X
Varicose veins and 
oedema
D.6: Non-pharmacological options, such as compression stockings, 
leg elevation and water immersion, can be used for the management 
of varicose veins and oedema in pregnancy, based on a woman’s 
preferences and available options.
Recommended
X
X
X
X
X
X
X
X
E: Health systems interventions to improve utilization and quality of antenatal care
Woman-held case 
notes
E.1: It is recommended that each pregnant woman carries her own 
case notes during pregnancy to improve continuity, quality of care and 
her pregnancy experience.
Recommended
X
X
X
X
X
X
X
X
Midwife-led 
continuity of care
E.2: Midwife-led continuity of care models, in which a known midwife 
or small group of known midwives supports a woman throughout the 
antenatal, intrapartum and postnatal continuum, are recommended 
for pregnant women in settings with well functioning midwifery 
programmes.
Context-specific 
recommendation
X
X
X
X
X
X
X
X
Group antenatal 
care
E.3: Group antenatal care provided by qualified health-care 
professionals may be offered as an alternative to individual antenatal 
care for pregna"
WHO_Antenatal_Care_2016.pdf,WHO,2016,133,WHO_Antenatal_Care_2016.pdf_133_3,English,"ecommendation
X
X
X
X
X
X
X
X
Group antenatal 
care
E.3: Group antenatal care provided by qualified health-care 
professionals may be offered as an alternative to individual antenatal 
care for pregnant women in the context of rigorous research, depending 
on a woman’s preferences and provided that the infrastructure and 
resources for delivery of group antenatal care are available.
Context-specific 
recommendation 
(research)"
WHO_Antenatal_Care_2016.pdf,WHO,2016,134,WHO_Antenatal_Care_2016.pdf_134_1,English,"WHO recommendations on antenatal care for a positive pregnancy experience
116
Type of 
intervention
Recommendation
Type of 
recommendation
Eight scheduled ANC contacts 
(weeks of gestation)
1
2
3
4
5
6
7
8
(12 
weeks)
(20 
weeks)
(26 
weeks)
(30 
weeks)
(34 
weeks)
(36 
weeks)
(38 
weeks)
(40 
weeks)
Community-based 
interventions to 
improve 
communication 
and support
E.4.1: The implementation of community mobilization through 
facilitated participatory learning and action (PLA) cycles with women’s 
groups is recommended to improve maternal and newborn health, 
particularly in rural settings with low access to health services.ab 
Participatory women’s groups represent an opportunity for women to 
discuss their needs during pregnancy, including barriers to reaching 
care, and to increase support to pregnant women.
Context-specific 
recommendation
X
X
X
X
X
X
X
X
E.4.2: Packages of interventions that include household and 
community mobilization and antenatal home visits are recommended 
to improve antenatal care utilization and perinatal health outcomes, 
particularly in rural settings with low access to health services.
Context-specific 
recommendation
X
X
X
X
X
X
X
X
Task shifti"
WHO_Antenatal_Care_2016.pdf,WHO,2016,134,WHO_Antenatal_Care_2016.pdf_134_2,English,"d 
to improve antenatal care utilization and perinatal health outcomes, 
particularly in rural settings with low access to health services.
Context-specific 
recommendation
X
X
X
X
X
X
X
X
Task shifting 
components of 
antenatal care 
deliveryac
E.5.1: Task shifting the promotion of health-related behaviours for 
maternal and newborn healthad to a broad range of cadres, including 
lay health workers, auxiliary nurses, nurses, midwives and doctors is 
recommended.
Recommended
X
X
X
X
X
X
X
X
E.5.2: Task shifting the distribution of recommended nutritional 
supplements and intermittent preventive treatment in pregnancy 
(IPTp) for malaria prevention to a broad range of cadres, including 
auxiliary nurses, nurses, midwives and doctors is recommended.
Recommended
X
X
X
X
X
X
X
X
Recruitment and 
retention of staff 
in rural and remote 
areasae
E.6: Policy-makers should consider educational, regulatory, financial, 
and personal and professional support interventions to recruit and 
retain qualified health workers in rural and remote areas.
Context-specific 
recommendation
X
X
X
X
X
X
X
X
Antenatal care 
contact schedules
E.7: Antenatal care models with a minimum of eight contacts are 
r"
WHO_Antenatal_Care_2016.pdf,WHO,2016,134,WHO_Antenatal_Care_2016.pdf_134_3,English,"ualified health workers in rural and remote areas.
Context-specific 
recommendation
X
X
X
X
X
X
X
X
Antenatal care 
contact schedules
E.7: Antenatal care models with a minimum of eight contacts are 
recommended to reduce perinatal mortality and improve women’s 
experience of care.
Recommended
X
X
X
X
X
X
X
X
ab.	 Integrated from the 2014 publication WHO recommendations on community mobilization through facilitated participatory learning and action cycles with women’s groups for maternal and newborn health (183).	
ac.	 Including promotion of the following: care-seeking behaviour and ANC utilization; birth preparedness and complication readiness; sleeping under insecticide-treated bednets; skilled care for childbirth; 
companionship in labour and childbirth; nutritional advice; nutritional supplements; other context-specific supplements and interventions; HIV testing during pregnancy; exclusive breastfeeding; postnatal care and 
family planning; immunization according to national guidelines.
ad.	 Recommendations adapted and integrated from the 2012 WHO guideline on Optimizing health worker roles to improve access to key maternal and newborn health interventions through task shifting"
WHO_Antenatal_Care_2016.pdf,WHO,2016,134,WHO_Antenatal_Care_2016.pdf_134_4,English,"nes.
ad.	 Recommendations adapted and integrated from the 2012 WHO guideline on Optimizing health worker roles to improve access to key maternal and newborn health interventions through task shifting (OptimizeMNH) (201).
ae.	 Adapted and integrated from the 2010 WHO publication Increasing access to health workers in remote and rural areas through improved retention: global policy recommendations (202)."
WHO_Antenatal_Care_2016.pdf,WHO,2016,135,WHO_Antenatal_Care_2016.pdf_135_1,English,"117
Chapter 4. Implementation of the ANC guideline and recommendations
Box 6: Considerations for the adoption, scale-up and implementation of the 2016 WHO ANC 
model 
Health policy considerations for adoption and scale-up of the model
n
n There needs to be a firm government commitment to scale up implementation of ANC services to 
achieve national coverage at health-care facilitates; national support must be secured for the whole 
package rather than for specific components, to avoid fragmentation of services.
n
n In low-income countries, donors may play a significant role in scaling up the implementation of the 
model. Sponsoring mechanisms that support domestically driven processes to scale up the whole model 
are more likely to be helpful than mechanisms that support only a part of the package.
n
n To set the policy agenda, to secure broad anchoring and to ensure progress in policy formulation and 
decision-making, stakeholders should be targeted among both elected and bureaucratic officials. In 
addition, representatives of training facilities and the relevant medical specialties should be included in 
participatory processes at all stages, including prior to an actual policy d"
